Date,SPY,AGG,DBC,GLD
2018-02-22,240.725,87.489,14.638,126.3
2018-02-23,244.562,87.711,14.734,126.14
2018-02-26,247.402,87.777,14.812,126.45
2018-02-27,244.313,87.588,14.664,125.13
2018-02-28,241.838,87.826,14.507,125.0
2018-03-01,238.321,87.904,14.533,124.72
2018-03-02,239.55,87.764,14.533,125.39
2018-03-05,242.319,87.715,14.62,125.18
2018-03-06,242.933,87.731,14.673,126.53
2018-03-07,242.844,87.715,14.515,125.72
2018-03-08,244.019,87.855,14.428,125.42
2018-03-09,248.266,87.69,14.568,125.54
2018-03-12,247.954,87.74,14.542,125.54
2018-03-13,246.352,87.855,14.498,125.78
2018-03-14,245.087,88.003,14.498,125.7
2018-03-15,244.82,88.012,14.489,124.9
2018-03-16,245.086,87.962,14.542,124.6
2018-03-19,241.77,87.872,14.445,124.87
2018-03-20,242.181,87.731,14.542,124.31
2018-03-21,241.716,87.723,14.804,126.48
2018-03-22,235.674,87.888,14.69,125.98
2018-03-23,230.651,87.888,14.821,127.61
2018-03-26,236.961,87.855,14.83,128.28
2018-03-27,232.93,88.111,14.769,127.49
2018-03-28,232.242,88.16,14.708,125.73
2018-03-29,235.209,88.416,14.839,125.79
2018-04-02,230.132,88.327,14.638,127.26
2018-04-03,233.082,88.228,14.716,126.3
2018-04-04,235.576,88.261,14.655,126.45
2018-04-05,237.435,88.137,14.725,125.8
2018-04-06,232.143,88.335,14.62,126.39
2018-04-09,233.287,88.41,14.804,126.82
2018-04-10,236.997,88.344,15.057,127.12
2018-04-11,235.754,88.418,15.171,128.11
2018-04-12,237.694,88.22,15.11,126.62
2018-04-13,236.997,88.245,15.118,127.45
2018-04-16,238.945,88.261,15.066,127.63
2018-04-17,241.502,88.286,15.075,127.75
2018-04-18,241.68,88.038,15.354,127.85
2018-04-19,240.34,87.823,15.293,127.6
2018-04-20,238.302,87.584,15.267,126.63
2018-04-23,238.266,87.542,15.258,125.62
2018-04-24,235.057,87.427,15.179,126.23
2018-04-25,235.638,87.311,15.206,125.41
2018-04-26,238.034,87.46,15.284,124.97
2018-04-27,238.257,87.567,15.276,125.5
2018-04-30,236.425,87.584,15.346,124.59
2018-05-01,236.845,87.509,15.258,123.71
2018-05-02,235.254,87.509,15.258,123.65
2018-05-03,234.735,87.608,15.354,124.28
2018-05-04,237.774,87.666,15.459,124.54
2018-05-07,238.579,87.625,15.45,124.57
2018-05-08,238.579,87.526,15.494,124.59
2018-05-09,240.885,87.426,15.634,124.33
2018-05-10,243.137,87.625,15.713,125.18
2018-05-11,243.879,87.666,15.616,125.0
2018-05-14,243.995,87.584,15.73,124.49
2018-05-15,242.315,87.194,15.748,122.48
2018-05-16,243.334,87.095,15.835,122.29
2018-05-17,243.128,86.979,15.852,122.36
2018-05-18,242.521,87.203,15.861,122.41
2018-05-21,244.344,87.211,15.983,122.48
2018-05-22,243.665,87.211,16.001,122.41
2018-05-23,244.335,87.451,16.088,122.54
2018-05-24,243.834,87.691,15.983,123.59
2018-05-25,243.253,87.882,15.748,123.21
2018-05-29,240.456,88.461,15.599,123.19
2018-05-30,243.665,88.238,15.8,123.37
2018-05-31,242.172,88.163,15.756,123.1
2018-06-01,244.55,88.055,15.651,122.49
2018-06-04,245.711,87.847,15.468,122.37
2018-06-05,245.89,87.913,15.494,122.85
2018-06-06,247.946,87.714,15.547,122.92
2018-06-07,247.919,87.905,15.608,122.86
2018-06-08,248.652,87.781,15.599,123.01
2018-06-11,248.983,87.689,15.59,123.23
2018-06-12,249.305,87.714,15.581,122.82
2018-06-13,248.509,87.631,15.643,123.19
2018-06-14,249.135,87.855,15.468,123.38
2018-06-15,248.817,87.889,15.092,121.34
2018-06-18,248.305,87.905,15.223,121.11
2018-06-19,247.353,87.996,15.066,120.8
2018-06-20,247.775,87.83,15.048,120.26
2018-06-21,246.222,87.855,14.935,120.05
2018-06-22,246.671,87.938,15.232,120.34
2018-06-25,243.313,87.889,15.057,119.89
2018-06-26,243.852,88.03,15.206,119.26
2018-06-27,241.832,88.187,15.284,118.58
2018-06-28,243.214,88.179,15.276,118.22
2018-06-29,243.565,88.254,15.45,118.65
2018-07-02,244.085,88.17,15.127,117.46
2018-07-03,243.223,88.353,15.11,118.65
2018-07-05,245.208,88.436,15.197,119.05
2018-07-06,247.282,88.527,15.267,118.86
2018-07-09,249.508,88.444,15.346,119.15
2018-07-10,250.406,88.378,15.311,118.93
2018-07-11,248.575,88.411,14.778,117.64
2018-07-12,250.828,88.519,14.856,118.13
2018-07-13,251.026,88.602,14.882,117.61
2018-07-16,250.801,88.502,14.568,117.55
2018-07-17,251.816,88.469,14.585,116.28
2018-07-18,252.345,88.444,14.716,116.31
2018-07-19,251.394,88.577,14.699,115.81
2018-07-20,251.106,88.403,14.804,116.56
2018-07-23,251.573,88.095,14.856,116.0
2018-07-24,252.839,88.22,14.935,116.04
2018-07-25,254.994,88.228,15.136,116.68
2018-07-26,254.392,88.178,15.136,115.77
2018-07-27,252.669,88.245,15.075,115.83
2018-07-30,251.349,88.153,15.162,115.65
2018-07-31,252.588,88.228,15.075,115.99
2018-08-01,252.166,88.137,14.856,115.14
2018-08-02,253.54,88.17,14.944,114.52
2018-08-03,254.626,88.362,14.996,114.92
2018-08-06,255.56,88.421,15.022,114.33
2018-08-07,256.404,88.262,15.136,114.59
2018-08-08,256.296,88.262,14.952,114.91
2018-08-09,255.946,88.387,14.891,114.74
2018-08-10,254.231,88.579,14.891,114.69
2018-08-13,253.279,88.629,14.812,112.96
2018-08-14,254.895,88.546,14.839,113.07
2018-08-15,252.992,88.671,14.515,111.19
2018-08-16,255.039,88.721,14.629,111.1
2018-08-17,255.937,88.771,14.69,112.13
2018-08-20,256.484,88.946,14.716,112.69
2018-08-21,257.086,88.871,14.743,113.02
2018-08-22,256.933,88.946,14.952,113.27
2018-08-23,256.592,88.896,14.926,112.2
2018-08-24,258.136,88.996,15.04,114.16
2018-08-27,260.175,88.879,15.092,114.59
2018-08-28,260.3,88.712,15.031,113.68
2018-08-29,261.701,88.696,15.197,114.2
2018-08-30,260.641,88.737,15.171,113.64
2018-08-31,260.65,88.729,15.188,113.51
2018-09-04,260.201,88.63,15.101,112.93
2018-09-05,259.501,88.589,15.04,113.32
2018-09-06,258.72,88.739,14.952,113.54
2018-09-07,258.217,88.422,14.987,113.23
2018-09-10,258.666,88.505,15.04,113.15
2018-09-11,259.519,88.355,15.188,113.22
2018-09-12,259.582,88.413,15.293,114.17
2018-09-13,261.117,88.472,15.127,113.76
2018-09-14,261.162,88.305,15.031,113.02
2018-09-17,259.78,88.305,15.013,113.61
2018-09-18,261.189,88.112,15.153,113.44
2018-09-19,261.467,87.945,15.249,113.88
2018-09-20,263.586,88.062,15.249,114.27
2018-09-21,263.346,88.129,15.284,113.49
2018-09-24,262.471,88.046,15.512,113.47
2018-09-25,262.227,88.004,15.547,113.65
2018-09-26,261.443,88.213,15.477,113.05
2018-09-27,262.173,88.271,15.547,112.05
2018-09-28,262.2,88.179,15.704,112.76
2018-10-01,263.111,88.156,16.001,112.57
2018-10-02,262.958,88.256,16.053,113.87
2018-10-03,263.102,87.837,16.202,113.42
2018-10-04,261.046,87.586,16.027,113.48
2018-10-05,259.585,87.393,15.992,113.8
2018-10-08,259.585,87.36,15.949,112.54
2018-10-09,259.206,87.486,16.062,112.6
2018-10-10,250.998,87.461,15.748,112.88
2018-10-11,245.47,87.72,15.512,115.78
2018-10-12,248.879,87.745,15.634,115.23
2018-10-15,247.481,87.687,15.669,116.0
2018-10-16,252.892,87.737,15.739,115.8
2018-10-17,252.938,87.561,15.599,115.79
2018-10-18,249.285,87.502,15.424,115.92
2018-10-19,249.15,87.427,15.512,116.01
2018-10-22,248.031,87.41,15.529,115.71
2018-10-23,246.769,87.519,15.188,116.39
2018-10-24,239.292,87.745,15.083,116.66
2018-10-25,243.585,87.67,15.145,116.4
2018-10-26,239.301,87.871,15.258,116.77
2018-10-29,237.975,87.779,15.101,116.31
2018-10-30,241.501,87.653,15.022,115.8
2018-10-31,244.081,87.611,14.821,115.15
2018-11-01,246.678,87.833,14.716,116.63
2018-11-02,245.217,87.572,14.681,116.65
2018-11-05,246.57,87.631,14.673,116.37
2018-11-06,248.13,87.639,14.611,116.04
2018-11-07,253.443,87.715,14.577,116.03
2018-11-08,252.983,87.555,14.489,115.78
2018-11-09,250.512,87.664,14.332,114.48
2018-11-12,245.831,87.807,14.297,113.66
2018-11-13,245.371,87.841,13.904,113.7
2018-11-14,243.693,87.85,14.026,114.64
2018-11-15,246.236,87.959,14.0,114.77
2018-11-16,246.877,88.102,14.087,115.62
2018-11-19,242.701,88.094,14.087,115.67
2018-11-20,238.21,88.06,13.659,115.67
2018-11-21,239.021,88.119,13.773,115.86
2018-11-23,237.425,88.094,13.371,115.77
2018-11-26,241.258,88.077,13.432,115.64
2018-11-27,242.07,88.102,13.379,114.95
2018-11-28,247.643,88.27,13.336,115.38
2018-11-29,247.102,88.312,13.423,115.74
2018-11-30,248.609,88.287,13.362,115.54
2018-12-03,251.9,88.432,13.668,116.41
2018-12-04,243.738,88.668,13.676,117.12
2018-12-06,243.368,88.887,13.563,117.14
2018-12-07,237.714,89.005,13.72,118.09
2018-12-10,238.164,89.064,13.502,117.68
2018-12-11,238.219,89.09,13.58,117.54
2018-12-12,239.418,89.022,13.537,117.79
2018-12-13,239.337,89.048,13.711,117.53
2018-12-14,234.918,89.073,13.502,117.06
2018-12-17,230.309,89.225,13.344,117.87
2018-12-18,230.056,89.487,13.065,118.15
2018-12-19,226.611,89.571,13.117,117.43
2018-12-20,222.922,89.487,12.995,119.24
2018-12-21,218.355,89.445,12.881,118.72
2018-12-24,212.585,89.504,12.739,120.02
2018-12-26,223.326,89.335,13.022,119.66
2018-12-27,225.041,89.478,12.898,120.57
2018-12-28,224.75,89.808,12.792,121.06
2018-12-31,226.719,90.036,12.827,121.25
2019-01-02,226.955,90.104,12.863,121.33
2019-01-03,221.539,90.476,12.969,122.43
2019-01-04,228.96,90.206,13.146,121.44
2019-01-07,230.765,90.053,13.243,121.86
2019-01-08,232.933,89.986,13.376,121.53
2019-01-09,234.022,90.062,13.642,122.31
2019-01-10,234.847,89.96,13.606,121.59
2019-01-11,234.938,90.087,13.562,121.8
2019-01-14,233.504,89.96,13.447,122.09
2019-01-15,236.181,89.977,13.553,121.88
2019-01-16,236.752,90.053,13.624,122.27
2019-01-17,238.548,89.986,13.633,122.11
2019-01-18,241.723,89.918,13.774,121.02
2019-01-22,238.458,89.994,13.677,121.45
2019-01-23,238.957,90.087,13.659,121.28
2019-01-24,239.084,90.239,13.695,121.09
2019-01-25,241.107,90.197,13.766,122.86
2019-01-28,239.274,90.146,13.58,123.29
2019-01-29,238.957,90.383,13.712,123.98
2019-01-30,242.739,90.586,13.81,124.69
2019-01-31,244.871,90.857,13.739,124.75
2019-02-01,244.989,90.668,13.863,124.5
2019-02-04,246.713,90.592,13.872,123.96
2019-02-05,247.747,90.787,13.81,124.28
2019-02-06,247.42,90.736,13.827,123.44
2019-02-07,245.062,90.779,13.695,123.74
2019-02-08,245.361,90.982,13.712,124.21
2019-02-11,245.497,90.889,13.633,123.6
2019-02-12,248.654,90.906,13.712,123.86
2019-02-13,249.462,90.745,13.792,123.37
2019-02-14,248.908,90.88,13.827,124.06
2019-02-15,251.621,90.948,14.084,124.8
2019-02-19,252.056,90.999,14.12,126.7
2019-02-20,252.564,91.007,14.164,126.48
2019-02-21,251.666,90.804,14.208,125.05
2019-02-22,253.226,91.033,14.244,125.5
2019-02-25,253.571,91.007,14.031,125.37
2019-02-26,253.39,91.109,14.093,125.58
2019-02-27,253.281,90.914,14.164,124.69
2019-02-28,252.809,90.753,14.128,123.99
2019-03-01,254.387,90.606,13.969,121.88
2019-03-04,253.462,90.717,14.013,121.56
2019-03-05,253.117,90.776,14.084,121.72
2019-03-06,251.584,90.912,14.005,121.61
2019-03-07,249.48,91.167,13.969,121.51
2019-03-08,248.981,91.286,13.96,122.84
2019-03-11,252.591,91.294,13.978,122.24
2019-03-12,253.544,91.464,14.067,122.98
2019-03-13,255.222,91.422,14.155,123.84
2019-03-14,255.059,91.286,14.093,122.41
2019-03-15,256.319,91.515,14.093,122.97
2019-03-18,257.248,91.498,14.164,123.04
2019-03-19,257.312,91.447,14.199,123.38
2019-03-20,256.538,91.821,14.306,124.18
2019-03-21,259.435,91.838,14.235,123.68
2019-03-22,254.442,92.297,14.111,123.97
2019-03-25,254.251,92.467,14.164,124.92
2019-03-26,256.146,92.484,14.19,124.3
2019-03-27,254.806,92.679,14.111,123.65
2019-03-28,255.772,92.688,14.067,121.9
2019-03-29,257.385,92.679,14.075,122.01
2019-04-01,260.437,92.255,14.208,121.53
2019-04-02,260.565,92.357,14.244,121.98
2019-04-03,260.975,92.187,14.261,121.8
2019-04-04,261.667,92.255,14.27,122.11
2019-04-05,262.934,92.323,14.314,121.98
2019-04-08,263.134,92.281,14.367,122.51
2019-04-09,261.786,92.332,14.341,123.15
2019-04-10,262.679,92.511,14.465,123.53
2019-04-11,262.606,92.4,14.394,121.95
2019-04-12,264.383,92.221,14.438,121.83
2019-04-15,264.21,92.204,14.412,121.6
2019-04-16,264.383,92.042,14.359,120.51
2019-04-17,263.736,92.034,14.306,120.28
2019-04-18,264.255,92.153,14.35,120.37
2019-04-22,264.483,92.042,14.421,120.37
2019-04-23,266.861,92.204,14.438,120.12
2019-04-24,266.269,92.417,14.385,120.47
2019-04-25,266.105,92.409,14.359,120.57
2019-04-26,267.344,92.596,14.19,121.37
2019-04-29,267.763,92.434,14.199,120.83
2019-04-30,267.9,92.494,14.244,121.2
2019-05-01,265.886,92.554,14.199,120.4
2019-05-02,265.312,92.349,14.04,119.94
2019-05-03,267.909,92.502,14.049,120.65
2019-05-06,266.806,92.622,14.093,120.81
2019-05-07,262.351,92.733,13.916,121.21
2019-05-08,261.986,92.716,13.934,120.91
2019-05-09,261.194,92.767,13.863,121.2
2019-05-10,262.506,92.784,13.889,121.43
2019-05-13,255.909,92.938,13.819,122.67
2019-05-14,258.223,93.015,14.005,122.46
2019-05-15,259.736,93.177,14.128,122.39
2019-05-16,262.141,93.066,14.208,121.51
2019-05-17,260.446,93.091,14.075,120.65
2019-05-20,258.724,92.963,14.137,120.64
2019-05-21,261.057,92.955,14.146,120.36
2019-05-22,260.255,93.108,13.943,120.24
2019-05-23,257.075,93.382,13.65,121.17
2019-05-24,257.658,93.416,13.836,121.3
2019-05-28,255.262,93.553,13.951,120.83
2019-05-29,253.549,93.578,13.898,120.87
2019-05-30,254.242,93.826,13.757,121.69
2019-05-31,250.815,94.261,13.394,123.33
2019-06-03,250.178,94.484,13.349,125.11
2019-06-04,255.608,94.398,13.429,125.15
2019-06-05,257.822,94.347,13.155,125.47
2019-06-06,259.499,94.33,13.385,125.88
2019-06-07,262.096,94.595,13.429,126.59
2019-06-10,263.298,94.347,13.394,125.33
2019-06-11,263.235,94.33,13.482,125.18
2019-06-12,262.77,94.449,13.296,125.83
2019-06-13,263.854,94.655,13.465,126.6
2019-06-14,263.563,94.629,13.518,126.56
2019-06-17,263.663,94.603,13.456,126.48
2019-06-18,266.424,94.86,13.615,127.12
2019-06-19,267.025,95.185,13.588,127.89
2019-06-20,269.576,95.348,13.863,131.11
2019-06-21,269.184,95.1,13.898,131.98
2019-06-24,268.855,95.271,13.96,133.94
2019-06-25,266.218,95.288,14.005,134.2
2019-06-26,265.952,95.074,14.075,132.97
2019-06-27,266.895,95.34,14.075,132.84
2019-06-28,268.269,95.297,13.925,133.2
2019-07-01,270.704,95.367,13.916,130.62
2019-07-02,271.409,95.539,13.686,133.41
2019-07-03,273.579,95.693,13.819,133.63
2019-07-05,273.268,95.29,13.845,132.14
2019-07-08,271.766,95.238,13.827,131.29
2019-07-09,272.105,95.213,13.872,131.75
2019-07-10,273.405,95.281,14.173,133.83
2019-07-11,274.046,94.93,14.182,132.7
2019-07-12,275.273,95.033,14.217,133.53
2019-07-15,275.365,95.17,14.067,133.53
2019-07-16,274.476,95.067,13.916,132.4
2019-07-17,272.609,95.316,13.792,134.58
2019-07-18,273.607,95.47,13.695,136.48
2019-07-19,272.087,95.358,13.774,134.47
2019-07-22,272.755,95.479,13.73,134.45
2019-07-23,274.705,95.384,13.819,133.69
2019-07-24,275.997,95.521,13.757,134.37
2019-07-25,274.678,95.376,13.704,133.42
2019-07-26,276.518,95.393,13.721,133.64
2019-07-29,276.015,95.436,13.774,134.53
2019-07-30,275.337,95.427,13.854,134.98
2019-07-31,272.325,95.47,13.766,133.21
2019-08-01,269.954,96.218,13.385,136.41
2019-08-02,267.921,96.252,13.403,135.89
2019-08-05,259.864,96.674,13.287,137.79
2019-08-06,263.508,96.932,13.217,138.91
2019-08-07,263.663,96.88,13.048,141.02
2019-08-08,268.837,96.975,13.119,141.73
2019-08-09,267.005,96.846,13.234,141.26
2019-08-12,263.755,97.198,13.137,142.63
2019-08-13,267.857,97.061,13.447,141.78
2019-08-14,259.937,97.361,13.243,142.75
2019-08-15,260.624,97.809,13.137,143.7
2019-08-16,264.469,97.731,13.128,142.78
2019-08-19,267.655,97.473,13.19,141.11
2019-08-20,265.604,97.74,13.226,142.21
2019-08-21,267.765,97.688,13.27,141.76
2019-08-22,267.683,97.43,13.208,141.4
2019-08-23,260.807,97.826,13.11,144.17
2019-08-26,263.691,97.783,13.102,144.19
2019-08-27,262.656,98.092,13.19,145.57
2019-08-28,264.506,98.101,13.305,145.16
2019-08-29,267.884,98.041,13.341,144.12
2019-08-30,267.765,98.127,13.128,143.75
2019-09-03,266.2,98.103,13.057,145.75
2019-09-04,269.221,98.276,13.367,146.66
2019-09-05,272.682,97.854,13.349,143.14
2019-09-06,272.893,97.957,13.385,141.92
2019-09-09,273.03,97.543,13.509,141.39
2019-09-10,272.966,97.018,13.527,140.18
2019-09-11,274.907,97.035,13.429,141.03
2019-09-12,275.859,96.88,13.376,141.32
2019-09-13,275.676,96.302,13.376,140.15
2019-09-16,274.824,96.561,13.969,141.32
2019-09-17,275.52,96.707,13.704,141.6
2019-09-18,275.685,96.819,13.615,140.71
2019-09-19,275.667,96.957,13.686,141.28
2019-09-20,274.364,97.311,13.704,142.95
2019-09-23,274.3,97.354,13.739,143.75
2019-09-24,272.148,97.621,13.58,144.51
2019-09-25,273.757,97.216,13.5,141.83
2019-09-26,273.187,97.38,13.5,141.79
2019-09-27,271.715,97.5,13.447,141.06
2019-09-30,272.975,97.526,13.314,138.87
2019-10-01,269.728,97.703,13.305,139.63
2019-10-02,264.964,97.772,13.19,141.26
2019-10-03,267.135,98.152,13.172,141.9
2019-10-04,270.749,98.308,13.279,141.9
2019-10-07,269.581,98.04,13.261,140.69
2019-10-08,265.396,98.075,13.252,141.92
2019-10-09,267.916,98.023,13.287,142.05
2019-10-10,269.728,97.686,13.376,140.81
2019-10-11,272.525,97.366,13.535,140.03
2019-10-14,272.221,97.53,13.473,140.59
2019-10-15,274.916,97.211,13.438,139.61
2019-10-16,274.475,97.384,13.456,140.41
2019-10-17,275.284,97.358,13.509,140.61
2019-10-18,274.079,97.427,13.5,140.46
2019-10-21,275.937,97.159,13.482,139.79
2019-10-22,275.036,97.306,13.5,140.2
2019-10-23,275.836,97.384,13.668,140.53
2019-10-24,276.287,97.409,13.739,141.53
2019-10-25,277.418,97.271,13.819,141.86
2019-10-28,278.982,97.064,13.766,140.64
2019-10-29,278.899,97.073,13.739,140.25
2019-10-30,279.755,97.349,13.65,141.02
2019-10-31,279.009,97.729,13.571,142.43
2019-11-01,281.594,97.756,13.819,142.56
2019-11-04,282.726,97.513,13.907,142.15
2019-11-05,282.413,97.15,13.943,139.85
2019-11-06,282.477,97.297,13.792,140.45
2019-11-07,283.471,96.838,13.783,138.27
2019-11-08,284.17,96.786,13.819,137.39
2019-11-11,283.627,96.804,13.73,137.06
2019-11-12,284.225,96.908,13.739,137.43
2019-11-13,284.317,97.081,13.766,137.98
2019-11-14,284.731,97.358,13.721,138.56
2019-11-15,286.791,97.306,13.792,138.21
2019-11-18,287.003,97.487,13.65,138.62
2019-11-19,286.92,97.557,13.527,138.69
2019-11-20,285.853,97.79,13.704,138.76
2019-11-21,285.393,97.652,13.827,138.0
2019-11-22,286.028,97.704,13.819,137.74
2019-11-25,288.244,97.799,13.819,137.08
2019-11-26,288.897,97.938,13.898,137.74
2019-11-27,290.185,97.816,13.827,137.01
2019-11-29,289.109,97.695,13.553,137.86
2019-12-02,286.653,97.588,13.535,137.79
2019-12-03,284.731,98.03,13.544,139.11
2019-12-04,286.488,97.865,13.757,138.92
2019-12-05,287.003,97.753,13.783,139.0
2019-12-06,289.624,97.614,13.872,137.62
2019-12-09,288.714,97.666,13.854,137.58
2019-12-10,288.392,97.631,13.916,137.97
2019-12-11,289.21,97.891,13.854,138.92
2019-12-12,291.703,97.475,13.978,138.43
2019-12-13,291.878,97.865,14.049,139.05
2019-12-16,293.883,97.666,14.146,139.04
2019-12-17,293.947,97.674,14.208,139.01
2019-12-18,293.966,97.484,14.217,139.02
2019-12-19,295.171,97.589,14.279,139.38
2019-12-20,296.465,97.606,14.261,139.52
2019-12-23,296.918,97.537,14.265,139.95
2019-12-24,296.927,97.658,14.328,141.27
2019-12-26,298.508,97.745,14.436,142.38
2019-12-27,298.434,97.876,14.463,142.33
2019-12-30,296.788,97.876,14.436,142.63
2019-12-31,297.509,97.65,14.346,142.9
2020-01-02,300.292,97.919,14.364,143.95
2020-01-03,298.018,98.206,14.535,145.86
2020-01-06,299.155,98.128,14.562,147.39
2020-01-07,298.314,98.023,14.553,147.97
2020-01-08,299.903,97.91,14.337,146.86
2020-01-09,301.937,98.015,14.274,146.03
2020-01-10,301.068,98.18,14.274,146.91
2020-01-13,303.139,98.119,14.166,145.82
2020-01-14,302.676,98.206,14.229,145.69
2020-01-15,303.36,98.353,14.157,146.54
2020-01-16,305.884,98.353,14.139,146.31
2020-01-17,306.836,98.24,14.184,146.58
2020-01-21,306.235,98.519,14.103,146.74
2020-01-22,306.272,98.571,13.914,146.79
2020-01-23,306.623,98.701,13.797,147.12
2020-01-24,303.897,98.884,13.59,147.98
2020-01-27,299.025,99.188,13.338,148.99
2020-01-28,302.159,99.101,13.401,147.66
2020-01-29,301.909,99.327,13.338,148.46
2020-01-30,302.889,99.335,13.222,148.47
2020-01-31,297.389,99.631,13.114,149.33
2020-02-03,299.598,99.599,12.871,148.36
2020-02-04,304.165,99.268,12.889,146.43
2020-02-05,307.677,99.12,13.087,146.61
2020-02-06,308.712,99.181,13.141,147.4
2020-02-07,307.067,99.468,13.069,147.79
2020-02-10,309.359,99.581,12.952,148.17
2020-02-11,309.896,99.459,12.997,147.66
2020-02-12,311.892,99.355,13.177,147.54
2020-02-13,311.559,99.425,13.186,148.38
2020-02-14,312.058,99.529,13.177,149.0
2020-02-18,311.254,99.66,13.275,150.91
2020-02-19,312.743,99.634,13.401,151.79
2020-02-20,311.458,99.86,13.347,152.41
2020-02-21,308.25,100.06,13.293,154.7
2020-02-24,298.027,100.382,13.042,156.09
2020-02-25,288.996,100.557,12.799,153.3
2020-02-26,287.933,100.452,12.673,153.97
2020-02-27,275.002,100.47,12.457,154.0
2020-02-28,273.846,101.21,12.241,148.38
2020-03-02,285.705,101.174,12.52,149.2
2020-03-03,277.525,101.863,12.547,153.89
2020-03-04,289.19,101.785,12.556,154.16
2020-03-05,279.577,102.099,12.421,157.49
2020-03-06,274.955,102.849,12.016,157.55
2020-03-09,253.483,102.718,11.081,157.81
2020-03-10,266.599,101.558,11.432,154.48
2020-03-11,253.603,100.109,11.225,153.93
2020-03-12,229.339,96.104,10.775,147.79
2020-03-13,248.944,97.614,10.892,143.28
2020-03-16,221.704,99.245,10.235,141.64
2020-03-17,233.674,96.68,10.074,143.56
2020-03-18,221.843,92.997,9.741,140.7
2020-03-19,222.314,95.074,9.948,138.04
2020-03-20,212.734,96.017,9.84,140.11
2020-03-23,207.294,98.294,9.957,146.3
2020-03-24,226.076,99.106,10.172,153.4
2020-03-25,229.46,100.118,10.343,151.3
2020-03-26,242.858,100.423,10.307,153.24
2020-03-27,235.625,100.851,10.271,152.25
2020-03-30,243.277,100.947,10.244,152.92
2020-03-31,239.651,100.677,10.119,148.05
2020-04-01,228.865,100.335,9.831,149.45
2020-04-02,234.146,100.483,10.02,151.9
2020-04-03,230.762,100.553,10.271,152.65
2020-04-06,246.261,101.043,10.325,156.88
2020-04-07,246.512,101.183,10.397,156.04
2020-04-08,254.787,101.279,10.37,154.65
2020-04-09,258.665,102.538,10.397,158.69
2020-04-13,256.303,102.057,10.577,161.41
2020-04-14,263.862,102.11,10.487,162.68
2020-04-15,258.255,102.53,10.271,161.85
2020-04-16,259.501,102.661,10.244,161.71
2020-04-17,266.512,102.538,10.289,158.57
2020-04-20,261.816,102.39,10.119,159.7
2020-04-21,253.867,102.442,9.642,158.61
2020-04-22,259.501,102.442,9.777,161.73
2020-04-23,259.483,102.687,9.75,163.34
2020-04-24,263.1,102.635,9.624,162.64
2020-04-27,266.893,102.162,9.444,161.56
2020-04-28,265.666,102.565,9.453,160.84
2020-04-29,272.621,102.635,9.624,161.73
2020-04-30,270.082,102.407,9.804,158.8
2020-05-01,262.932,102.413,9.678,159.78
2020-05-04,263.658,102.5,9.795,160.34
2020-05-05,266.094,102.421,10.047,161.02
2020-05-06,264.29,102.009,9.849,158.95
2020-05-07,267.479,102.325,9.912,161.39
2020-05-08,271.905,102.053,10.119,160.42
2020-05-11,271.96,101.747,9.984,159.42
2020-05-12,266.54,102.009,9.903,160.04
2020-05-13,261.826,102.176,9.804,161.58
2020-05-14,264.959,102.491,9.975,163.01
2020-05-15,266.177,102.553,10.074,163.93
2020-05-18,274.285,102.404,10.361,162.69
2020-05-19,271.468,102.518,10.334,164.26
2020-05-20,276.079,102.781,10.514,164.65
2020-05-21,274.173,102.859,10.469,162.25
2020-05-22,274.694,102.912,10.388,163.21
2020-05-26,278.078,102.745,10.496,160.89
2020-05-27,282.216,102.894,10.361,161.18
2020-05-28,281.695,102.824,10.415,161.72
2020-05-29,282.95,103.096,10.595,162.91
2020-06-01,284.094,103.038,10.658,163.66
2020-06-02,286.446,103.126,10.775,162.6
2020-06-03,290.258,102.871,10.775,159.6
2020-06-04,289.496,102.564,10.865,161.28
2020-06-05,296.916,102.625,11.081,158.01
2020-06-08,300.505,102.74,11.009,159.72
2020-06-09,298.264,102.871,11.045,161.26
2020-06-10,296.6,103.293,11.117,163.57
2020-06-11,279.501,103.117,10.757,162.39
2020-06-12,282.848,103.222,10.802,162.62
2020-06-15,285.489,103.565,10.901,162.33
2020-06-16,290.984,103.363,10.991,162.25
2020-06-17,289.775,103.275,10.937,162.56
2020-06-18,289.887,103.38,11.0,162.24
2020-06-19,288.23,103.416,11.09,164.03
2020-06-22,290.079,103.389,11.207,165.09
2020-06-23,291.414,103.372,11.153,166.48
2020-06-24,283.981,103.354,10.874,165.9
2020-06-25,287.025,103.477,10.973,165.8
2020-06-26,280.208,103.6,10.838,166.54
2020-06-29,284.326,103.688,11.018,166.63
2020-06-30,287.968,103.776,11.072,167.37
2020-07-01,289.986,103.831,11.162,166.62
2020-07-02,291.582,103.954,11.207,166.98
2020-07-06,296.084,103.945,11.297,167.98
2020-07-07,293.03,104.104,11.306,169.04
2020-07-08,295.271,104.068,11.45,170.09
2020-07-09,293.59,104.341,11.315,169.63
2020-07-10,296.588,104.218,11.387,169.19
2020-07-13,294.02,104.209,11.27,169.4
2020-07-14,297.83,104.376,11.324,170.19
2020-07-15,300.566,104.385,11.459,170.34
2020-07-16,299.576,104.455,11.369,168.73
2020-07-17,300.445,104.561,11.387,170.12
2020-07-20,302.873,104.675,11.378,170.94
2020-07-21,303.517,104.737,11.54,173.0
